SPKID,SubjectID
MAJ03545,41029
MAJ03545,41030
MAJ03545,41108
MAJ03545,41117
MAJ03545,41301
MAJ03545,41305
MAJ03545,41308
MAJ03545,41380
MAJ03545,41381
MAJ03545,41382
MAJ03545,41383
MAJ03545,41384
MAJ03545,41385
MAJ03545,41386
MAJ03545,43015
MAJ03545,48350
MAJ03545,48641
MAJ03545,60101
MAJ03545,65212
MAJ03545,91161
MAJ03546,41117
MAJ03546,41380
MAJ03546,41381
MAJ03546,41382
MAJ03546,41383
MAJ03546,41384
MAJ03546,41385
MAJ03546,41386
MAJ03546,43015
MAJ03546,48350
MAJ03546,48641
MAJ03546,60101
MAJ03546,65212
MAJ03546,91161
MAJ03547,41039
MAJ03547,41125
MAJ03547,43026
MAJ03547,43123
MAJ03547,43124
MAJ03547,48510
MAJ03547,48520
MAJ03547,48531
MAJ03547,48550
MAJ03547,48561
MAJ03547,48572
MAJ03547,48850
MAJ03547,60101
MAJ03547,68412
MAJ03548,41029
MAJ03548,41030
MAJ03548,41039
MAJ03548,41088
MAJ03548,41124
MAJ03548,41125
MAJ03548,43026
MAJ03548,43123
MAJ03548,43124
MAJ03548,48510
MAJ03548,48520
MAJ03548,48531
MAJ03548,48550
MAJ03548,48561
MAJ03548,48572
MAJ03548,48582
MAJ03548,48850
MAJ03548,60101
MAJ03548,68412
MAJ03549,41029
MAJ03549,41030
MAJ03549,41039
MAJ03549,41088
MAJ03549,41089
MAJ03549,41124
MAJ03549,41125
MAJ03549,43026
MAJ03549,43123
MAJ03549,43124
MAJ03549,48510
MAJ03549,48520
MAJ03549,48531
MAJ03549,48550
MAJ03549,48561
MAJ03549,48572
MAJ03549,48582
MAJ03549,48850
MAJ03549,60101
MAJ03549,68412
MAJ03552,42908
MAJ05004,60005
MAJ05004,91189
MAJ05004,99026
MAJ05004,99027
MAJ05004,99028
MAJ05004,99029
MAJ05004,99031
MAJ05005,60005
MAJ05005,66067
MAJ05005,91189
MAJ05005,99026
MAJ05005,99027
MAJ05005,99028
MAJ05005,99029
MAJ05005,99031
MAJ06213,92022
MAJ06213,92067
MAJ06213,92608
MAJ06213,92612
MAJ06213,92616
MAJ06213,92617
MAJ06213,92790
MAJ06213,98727
MAJ06216,92550
MAJ06216,92553
MAJ06216,92554
MAJ06216,92562
MAJ06216,92563
MAJ06216,92565
MAJ06218,92022
MAJ06218,92067
MAJ06218,92612
MAJ06218,92790
MAJ06218,98725
MAJ06218,98726
MAJ06219,92022
MAJ06219,92046
MAJ06219,92047
MAJ06219,92062
MAJ06219,92064
MAJ06219,92065
MAJ06219,92067
MAJ06219,92612
MAJ06219,92790
MAJ06219,92845
MAJ06219,96023
MAJ06231,91429
MAJ06231,92511
MAJ06231,92512
MAJ06231,92521
MAJ06231,92533
MAJ06231,96848
MAJ06234,92550
MAJ06234,92553
MAJ06234,92554
MAJ06234,92562
MAJ06234,92563
MAJ06234,92564
MAJ06234,92565
MAJ06234,96848
MAJ06239,96316
MAJ06239,96318
MAJ06239,96319
MAJ06239,96321
MAJ06239,96322
MAJ06239,96327
MAJ06239,96328
MAJ06241,96316
MAJ06241,96317
MAJ06241,96318
MAJ06241,96319
MAJ06241,96321
MAJ06241,96322
MAJ06241,96323
MAJ06241,96327
MAJ06242,96315
MAJ06242,96316
MAJ06242,96318
MAJ06242,96319
MAJ06242,96321
MAJ06242,96322
MAJ06242,96324
MAJ06242,96327
MAJ06243,96326
MAJ06243,96327
MAJ06243,96328
MAJ06243,96329
MAJ06243,96330
MAJ06243,96331
MAJ06243,96332
MAJ06243,96335
MAJ06244,96327
MAJ06244,96329
MAJ06244,96332
MAJ06244,96333
MAJ06244,96334
MAJ06244,96335
MAJ06245,95740
MAJ06245,95741
MAJ06245,95742
MAJ06245,95743
MAJ06245,95744
MAJ06246,013992
MAJ06246,95741
MAJ06246,95745
MAJ06246,95746
MAJ06247,95743
MAJ06247,95745
MAJ06247,95748
MAJ06247,95749
MAJ06247,95750
MAJ06247,95751
MAJ06247,95752
MAJ06248,26101
MAJ06248,95740
MAJ06248,95746
MAJ06248,95749
MAJ06248,95750
MAJ06248,95752
MAJ06249,91429
MAJ06249,92511
MAJ06249,92512
MAJ06249,92521
MAJ06249,92533
MAJ06249,96848
MAJ06251,92046
MAJ06251,92047
MAJ06251,92047
MAJ06251,92060
MAJ06251,92061
MAJ06251,92067
MAJ06251,92070
MAJ06251,92612
MAJ06251,92721
MAJ06251,92790
MAJ06251,92845
MAJ06252,92022
MAJ06252,92062
MAJ06252,92064
MAJ06252,92067
MAJ06252,92608
MAJ06252,92612
MAJ06252,92790
MAJ06252,98727
MAJ06253,090010
MAJ06253,090011
MAJ06253,090012
MAJ06253,090013
MAJ06253,090014
MAJ06253,090015
MAJ06253,090016
MAJ06253,090017
MAJ06253,090018
MAJ06253,090019
MAJ06253,090020
MAJ06253,090021
MAJ06253,090022
MAJ06253,320146
MAJ06254,60004
MAJ06254,66066
MAJ06254,69501
MAJ06254,69504
MAJ06254,69506
MAJ06254,91572
MAJ06255,91129
MAJ06255,91178
MAJ06255,91180
MAJ06255,91192
MAJ06255,91193
MAJ06255,91195
MAJ06255,91196
MAJ06255,91314
MAJ06255,91320
MAJ06255,91401
MAJ06255,91500
MAJ06255,91563
MAJ06256,65111
MAJ06256,65212
MAJ06256,91132
MAJ06256,91161
MAJ06256,91178
MAJ06256,91180
MAJ06256,91193
MAJ06256,91196
MAJ06256,91314
MAJ06256,91320
MAJ06256,91400
MAJ06256,91401
MAJ06256,91500
MAJ06257,91129
MAJ06257,91132
MAJ06257,91178
MAJ06257,91180
MAJ06257,91192
MAJ06257,91193
MAJ06257,91196
MAJ06257,91314
MAJ06257,91320
MAJ06257,91401
MAJ06257,91500
MAJ06257,91563
MAJ06258,60004
MAJ06258,66066
MAJ06258,69501
MAJ06258,69504
MAJ06258,69506
MAJ06258,91572
MAJ06259,090008
MAJ06259,090009
MAJ06259,090040
MAJ06259,090042
MAJ06260,090039
MAJ06260,96329
MAJ06260,96331
MAJ06260,96336
MAJ06260,96340
MAJ06260,96341
MAJ06260,96342
MAJ06261,090012
MAJ06261,090013
MAJ06261,090014
MAJ06261,96319
MAJ06261,96335
MAJ07051,010302
MAJ07051,010304
MAJ07051,010306
MAJ07051,010307
MAJ07051,92022
MAJ07051,92059
MAJ07051,92063
MAJ07051,92067
MAJ07051,92607
MAJ07051,92612
MAJ07051,92721
MAJ07051,92790
MAJ07111,013401
MAJ07111,013402
MAJ07111,013411
MAJ07111,013412
MAJ07111,013413
MAJ07111,013414
MAJ07112,013401
MAJ07112,013402
MAJ07112,013435
MAJ07112,013436
MAJ07113,013401
MAJ07113,013402
MAJ07113,013415
MAJ07113,013416
MAJ07113,013417
MAJ07113,013418
MAJ07115,013401
MAJ07115,013402
MAJ07115,013415
MAJ07115,013416
MAJ07115,013419
MAJ07115,013420
MAJ07115,013421
MAJ07115,013422
MAJ07116,013401
MAJ07116,013402
MAJ07116,013427
MAJ07116,013428
MAJ07116,013429
MAJ07116,013430
MAJ07117,013401
MAJ07117,013402
MAJ07117,013419
MAJ07117,013420
MAJ07117,013421
MAJ07117,013422
MAJ07120,010025
MAJ07120,013102
MAJ07120,013105
MAJ07120,013232
MAJ07120,013233
MAJ07120,013234
MAJ07120,013241
MAJ07120,013242
MAJ07120,028253
MAJ07121,013232
MAJ07121,013233
MAJ07121,013234
MAJ07121,013241
MAJ07121,013242
MAJ07122,013232
MAJ07122,013233
MAJ07122,013234
MAJ07122,013241
MAJ07122,013242
MAJ07123,013241
MAJ07123,013242
MAJ07124,013238
MAJ07124,013239
MAJ07124,013241
MAJ07124,013242
MAJ07125,013238
MAJ07125,013239
MAJ07125,013240
MAJ07125,013241
MAJ07125,013242
MAJ07126,013238
MAJ07126,013239
MAJ07126,013241
MAJ07126,013242
MAJ07127,013241
MAJ07127,013242
MAJ07128,013241
MAJ07128,013242
MAJ07129,013238
MAJ07129,013239
MAJ07129,013241
MAJ07129,013242
MAJ07130,013171
MAJ07130,013241
MAJ07130,013242
MAJ07130,013411
MAJ07130,013412
MAJ07130,013413
MAJ07130,013435
MAJ07131,013180
MAJ07131,013238
MAJ07131,013239
MAJ07131,013241
MAJ07131,013242
MAJ07131,013243
MAJ07131,013244
MAJ07132,013175
MAJ07132,013178
MAJ07132,013241
MAJ07132,013242
MAJ07132,013243
MAJ07132,013245
MAJ07134,013179
MAJ07134,013238
MAJ07134,013239
MAJ07134,013240
MAJ07134,013241
MAJ07134,013242
MAJ07134,013243
MAJ07137,010025
MAJ07137,013102
MAJ07137,013105
MAJ07137,013241
MAJ07137,013242
MAJ07137,028253
MAJ07138,010025
MAJ07138,013102
MAJ07138,013105
MAJ07138,013238
MAJ07138,013239
MAJ07138,013240
MAJ07138,013241
MAJ07138,013242
MAJ07138,028253
MAJ07139,013241
MAJ07139,013242
MAJ07140,013241
MAJ07140,013242
MAJ07141,013179
MAJ07141,013238
MAJ07141,013239
MAJ07141,013240
MAJ07141,013241
MAJ07141,013242
MAJ07141,013243
MAJ07142,013235
MAJ07142,013236
MAJ07142,013237
MAJ07142,013241
MAJ07142,013242
MAJ07143,013170
MAJ07143,013235
MAJ07143,013236
MAJ07143,013241
MAJ07143,013242
MAJ07144,013169
MAJ07144,013170
MAJ07144,013235
MAJ07144,013241
MAJ07144,013242
MAJ08046,21227
MAJ08046,21228
MAJ08046,21440
MAJ08046,21504
MAJ08046,21510
MAJ08046,21511
MAJ08046,21512
MAJ08046,21513
MAJ08046,21555
MAJ08046,21591
MAJ08046,21595
MAJ08046,21643
MAJ08046,21644
MAJ08046,21999
MAJ08046,26600
MAJ08060,21644
MAJ08060,23507
MAJ08060,25410
MAJ08060,25500
MAJ08060,25503
MAJ08060,25556
MAJ08060,25557
MAJ08060,25574
MAJ08060,25575
MAJ08060,25579
MAJ08060,25602
MAJ08060,25620
MAJ08060,25624
MAJ08060,25625
MAJ08060,25999
MAJ08060,26600
MAJ08060,79014
MAJ08063,21644
MAJ08063,24100
MAJ08063,24104
MAJ08063,24202
MAJ08063,24205
MAJ08063,24210
MAJ08063,24211
MAJ08063,24212
MAJ08063,24220
MAJ08063,24222
MAJ08063,24223
MAJ08063,24224
MAJ08063,24306
MAJ08063,24309
MAJ08063,24331
MAJ08063,24415
MAJ08063,24510
MAJ08063,24999
MAJ08063,26600
MAJ08437,22319
MAJ08437,22320
MAJ08437,22321
MAJ08437,22420
MAJ08437,22421
MAJ08437,22522
MAJ08437,79014
MAJ08437,79017
MAJ08438,21227
MAJ08438,21228
MAJ08438,21440
MAJ08438,21504
MAJ08438,21510
MAJ08438,21511
MAJ08438,21512
MAJ08438,21513
MAJ08438,21555
MAJ08438,21591
MAJ08438,21595
MAJ08438,21644
MAJ08438,21999
MAJ08438,26600
MAJ08440,21644
MAJ08440,23507
MAJ08440,25410
MAJ08440,25500
MAJ08440,25503
MAJ08440,25556
MAJ08440,25557
MAJ08440,25574
MAJ08440,25575
MAJ08440,25579
MAJ08440,25602
MAJ08440,25620
MAJ08440,25624
MAJ08440,25625
MAJ08440,25999
MAJ08440,26600
MAJ08440,79014
MAJ08441,21644
MAJ08441,24100
MAJ08441,24104
MAJ08441,24202
MAJ08441,24205
MAJ08441,24210
MAJ08441,24211
MAJ08441,24212
MAJ08441,24220
MAJ08441,24222
MAJ08441,24223
MAJ08441,24224
MAJ08441,24306
MAJ08441,24309
MAJ08441,24331
MAJ08441,24415
MAJ08441,24999
MAJ08441,26600
MAJ08442,21440
MAJ08442,21506
MAJ08442,21510
MAJ08442,21511
MAJ08442,21514
MAJ08442,21555
MAJ08442,21591
MAJ08442,21595
MAJ08442,21644
MAJ08442,22240
MAJ08442,24220
MAJ08442,26600
MAJ08446,21036
MAJ08446,21037
MAJ08446,21407
MAJ08446,21440
MAJ08446,21505
MAJ08446,21510
MAJ08446,21512
MAJ08446,21555
MAJ08446,21644
MAJ08446,26600
MAJ08517,20101
MAJ08517,20102
MAJ08517,20104
MAJ08517,20105
MAJ08517,20106
MAJ08955,92022
MAJ08955,92050
MAJ08955,92067
MAJ08955,92612
MAJ08955,92790
MAJ08955,92887
MAJ08955,92932
MAJ08955,98728
MAJ08957,20500
MAJ08957,20504
MAJ08957,20505
MAJ08957,20506
MAJ08957,20507
MAJ08957,20508
MAJ08957,20509
MAJ08957,20510
MAJ08964,20101
MAJ08964,20102
MAJ08964,20400
MAJ08964,20500
MAJ08964,20501
MAJ08965,21212
MAJ08965,21214
MAJ08965,22108
MAJ08965,22208
MAJ08965,23115
MAJ08965,24109
MAJ08965,25300
MAJ08965,26134
MAJ08966,21129
MAJ08966,21227
MAJ08966,21228
MAJ08966,21440
MAJ08966,21510
MAJ08966,21511
MAJ08966,21512
MAJ08966,21513
MAJ08966,21555
MAJ08966,21591
MAJ08966,21643
MAJ08975,21637
MAJ08975,21638
MAJ08975,21639
MAJ08975,21640
MAJ08975,21650
MAJ08975,21653
MAJ08975,21664
MAJ08975,21699
MAJ08975,26600
MAJ08976,21635
MAJ08976,21646
MAJ08976,21649
MAJ08976,21655
MAJ08976,21656
MAJ08976,21657
MAJ08976,21658
MAJ08976,21699
MAJ08976,26600
MAJ08979,25503
MAJ08979,25556
MAJ08979,25557
MAJ08979,25574
MAJ08979,25575
MAJ08979,25579
MAJ08979,25602
MAJ08979,25620
MAJ08980,21662
MAJ08980,21663
MAJ08980,21664
MAJ08980,21699
MAJ08980,26600
MAJ08980,81538
MAJ08980,81539
MAJ08980,81540
MAJ08980,94663
MAJ08981,21644
MAJ08981,24101
MAJ08981,24104
MAJ08981,24202
MAJ08981,24207
MAJ08981,24210
MAJ08981,24211
MAJ08981,24309
MAJ08981,24510
MAJ08981,26600
MAJ08981,52662
MAJ08981,52663
MAJ08983,22748
MAJ08983,25705
MAJ08983,25721
MAJ08983,25741
MAJ08983,25743
MAJ08983,25765
MAJ08984,25705
MAJ08984,25721
MAJ08984,25728
MAJ08984,25729
MAJ08984,25733
MAJ08984,25741
MAJ08984,25743
MAJ08984,25751
MAJ08984,25752
MAJ08984,25762
MAJ08984,25765
MAJ08984,25770
MAJ08984,25775
MAJ08984,25782
MAJ08984,25796
MAJ08984,25847
MAJ08984,25848
MAJ08984,25890
MAJ08984,25891
MAJ08984,25892
MAJ08984,25893
MAJ08984,25894
MAJ08984,25895
MAJ08984,25896
MAJ08984,25897
MAJ08984,25898
MAJ08984,25899
MAJ08985,21717
MAJ08985,21720
MAJ08985,21741
MAJ08985,21811
MAJ08985,21896
MAJ08985,21926
MAJ08986,21717
MAJ08986,21741
MAJ08986,21811
MAJ08986,21832
MAJ08986,21854
MAJ08986,24738
MAJ08987,24706
MAJ08987,24707
MAJ08987,24710
MAJ08987,24713
MAJ08987,24720
MAJ08987,24729
MAJ08987,24730
MAJ08987,24736
MAJ08987,24738
MAJ08987,24742
MAJ08987,24749
MAJ08987,24750
MAJ08987,24752
MAJ08987,24760
MAJ08987,24790
MAJ08988,22705
MAJ08988,22730
MAJ08988,22743
MAJ08988,22748
MAJ08988,22753
MAJ08988,22754
MAJ08989,21702
MAJ08989,21720
MAJ08989,21889
MAJ08989,21896
MAJ08989,21926
MAJ08989,21928
MAJ08990,21741
MAJ08990,21745
MAJ08990,21797
MAJ08990,21877
MAJ08990,21946
MAJ08990,21947
MAJ08990,21948
MAJ08990,21963
MAJ08991,49001
MAJ08991,49002
MAJ08991,49004
MAJ08991,49006
MAJ08991,49013
MAJ08991,49016
MAJ08991,49309
MAJ08992,26830
MAJ08992,26831
MAJ08992,26832
MAJ08992,26833
MAJ08992,26834
MAJ08992,26835
MAJ08993,21644
MAJ08993,22016
MAJ08993,22319
MAJ08993,22320
MAJ08993,22321
MAJ08993,22420
MAJ08993,22421
MAJ08993,22430
MAJ08993,22431
MAJ08993,22522
MAJ08993,22573
MAJ08993,26600
MAJ08993,79014
MAJ08993,79017
MAJ09209,21644
MAJ09209,23002
MAJ09209,23004
MAJ09209,23005
MAJ09209,23021
MAJ09209,23022
MAJ09209,23504
MAJ09209,23505
MAJ09209,23506
MAJ09209,23507
MAJ09209,23508
MAJ09209,23509
MAJ09209,23566
MAJ09209,23567
MAJ09209,23568
MAJ09209,23569
MAJ09209,23570
MAJ09209,23571
MAJ09209,23580
MAJ09209,26600
MAJ09390,77716
MAJ09390,77740
MAJ09390,77745
MAJ09390,77930
MAJ09390,78113
MAJ09390,78122
MAJ09390,78126
MAJ09390,78153
MAJ09390,78181
MAJ09390,78216
MAJ09390,78220
MAJ09390,78244
MAJ09390,79771
MAJ09399,70110
MAJ09399,76003
MAJ09399,76005
MAJ09399,76008
MAJ09399,76009
MAJ09399,76013
MAJ09399,76025
MAJ09399,76033
MAJ09399,76034
MAJ09399,76048
MAJ09399,76057
MAJ09399,76068
MAJ09399,76081
MAJ09399,76108
MAJ09399,76109
MAJ09399,76110
MAJ09399,76902
MAJ09399,76903
MAJ09399,77794
MAJ09399,78008
MAJ09399,78016
MAJ09399,78039
MAJ09399,79603
MAJ09400,77889
MAJ09400,77890
MAJ09400,77891
MAJ09400,77893
MAJ09400,77898
MAJ09400,77903
MAJ09400,78015
MAJ09400,78184
MAJ09400,78186
MAJ09400,78188
MAJ09400,78238
MAJ09402,21644
MAJ09402,23002
MAJ09402,23004
MAJ09402,23005
MAJ09402,23021
MAJ09402,23022
MAJ09402,23504
MAJ09402,23505
MAJ09402,23506
MAJ09402,23507
MAJ09402,23508
MAJ09402,23509
MAJ09402,23566
MAJ09402,23567
MAJ09402,23568
MAJ09402,23569
MAJ09402,23570
MAJ09402,23571
MAJ09402,23580
MAJ09402,26600
MAJ09425,77740
MAJ09425,77745
MAJ09425,78246
MAJ09425,78285
MAJ09425,78290
MAJ09425,78292
MAJ09425,78301
MAJ09425,78725
MAJ09425,78726
MAJ09425,79771
MAJ09432,977543
MAJ09432,978543
MAJ09434,976111
MAJ09434,977110
MAJ09434,978110
MAJ09435,976411
MAJ09435,977410
MAJ09435,978410
MAJ09436,976421
MAJ09436,977420
MAJ09436,978420
MAJ09437,976431
MAJ09437,977430
MAJ09437,978430
MAJ09438,976211
MAJ09438,977210
MAJ09438,978210
MAJ09440,976451
MAJ09440,977450
MAJ09440,978450
MAJ09441,977460
MAJ09441,978460
MAJ09443,76097
MAJ09443,76105
MAJ09443,76106
MAJ09443,76107
MAJ09444,76040
MAJ09444,76090
MAJ09444,76097
MAJ09444,76105
MAJ09444,76106
MAJ09444,76107
MAJ09444,76113
MAJ09445,977123
MAJ09445,978123
MAJ09446,77716
MAJ09446,77745
MAJ09446,77938
MAJ09446,77942
MAJ09446,77947
MAJ09446,78113
MAJ09446,78122
MAJ09446,78126
MAJ09446,78244
MAJ09446,79708
MAJ09446,79771
MAJ09453,976111
MAJ09453,99218
MAJ09453,999781
MAJ09454,976411
MAJ09454,99218
MAJ09454,999781
MAJ09455,976421
MAJ09455,99218
MAJ09455,999781
MAJ09456,976431
MAJ09456,99218
MAJ09456,999781
MAJ09457,976211
MAJ09457,99218
MAJ09457,999781
MAJ09458,976451
MAJ09458,99218
MAJ09458,999781
MAJ09470,976111
MAJ09470,99218
MAJ09470,999781
MAJ09471,976411
MAJ09471,99218
MAJ09471,999781
MAJ09472,976421
MAJ09472,99218
MAJ09472,999781
MAJ09473,976431
MAJ09473,99218
MAJ09473,999781
MAJ09474,976211
MAJ09474,99218
MAJ09474,999781
MAJ09475,976451
MAJ09475,99218
MAJ09475,999781
MAJ09476,52670
MAJ09476,52671
MAJ09476,52672
MAJ09476,52673
MAJ09476,52674
MAJ09476,52675
MAJ09476,52676
MAJ09476,52677
MAJ09477,52650
MAJ09477,52690
MAJ09477,52691
MAJ09477,52692
MAJ09477,52694
MAJ09477,52695
MAJ09477,52696
MAJ09477,52697
MAJ09478,52640
MAJ09478,52641
MAJ09478,52642
MAJ09478,52643
MAJ09478,52644
MAJ09478,52645
MAJ09478,52646
MAJ09478,52647
MAJ09479,52680
MAJ09479,52681
MAJ09479,52682
MAJ09479,52683
MAJ09479,52684
MAJ09479,52685
MAJ09479,52686
MAJ09479,52687
MAJ09480,52660
MAJ09480,52661
MAJ09480,52662
MAJ09480,52663
MAJ09480,52664
MAJ09480,52665
MAJ09480,52666
MAJ09480,52667
MAJ09481,52650
MAJ09481,52651
MAJ09481,52652
MAJ09481,52653
MAJ09481,52654
MAJ09481,52655
MAJ09481,52656
MAJ09481,52657
MAJ09482,21212
MAJ09482,25300
MAJ09482,52640
MAJ09482,52664
MAJ09482,52680
MAJ09482,52703
MAJ09482,52705
MAJ09482,52708
MAJ09483,21212
MAJ09483,25300
MAJ09483,52660
MAJ09483,52664
MAJ09483,52680
MAJ09483,52703
MAJ09483,52705
MAJ09483,52708
MAJ09484,21212
MAJ09484,25300
MAJ09484,52640
MAJ09484,52664
MAJ09484,52703
MAJ09484,52705
MAJ09484,52708
MAJ09484,52716
MAJ09485,21212
MAJ09485,25300
MAJ09485,52640
MAJ09485,52680
MAJ09485,52703
MAJ09485,52705
MAJ09485,52708
MAJ09485,52718
MAJ09486,52641
MAJ09486,52642
MAJ09486,52643
MAJ09486,52644
MAJ09486,52645
MAJ09486,52646
MAJ09486,52647
MAJ09486,52671
MAJ09487,52681
MAJ09487,52682
MAJ09487,52683
MAJ09487,52684
MAJ09487,52685
MAJ09487,52686
MAJ09487,52687
MAJ09487,52716
MAJ09488,52660
MAJ09488,52661
MAJ09488,52662
MAJ09488,52663
MAJ09488,52665
MAJ09488,52666
MAJ09488,52667
MAJ09488,52699
MAJ09489,52690
MAJ09489,52691
MAJ09489,52692
MAJ09489,52694
MAJ09489,52695
MAJ09489,52696
MAJ09489,52697
MAJ09489,52713
MAJ10018,89200
MAJ10018,89201
MAJ10018,89202
MAJ10018,89203
MAJ10018,89204
MAJ10019,54001
MAJ10019,54002
MAJ10046,52640
MAJ10046,52641
MAJ10046,52642
MAJ10046,52643
MAJ10046,52644
MAJ10046,52645
MAJ10046,52646
MAJ10046,52647
MAJ10046,52900
MAJ10046,52901
MAJ10047,52650
MAJ10047,52651
MAJ10047,52652
MAJ10047,52653
MAJ10047,52654
MAJ10047,52655
MAJ10047,52656
MAJ10047,52657
MAJ10047,52900
MAJ10047,52901
MAJ10048,52661
MAJ10048,52667
MAJ10048,52900
MAJ10048,52901
MAJ10049,52670
MAJ10049,52671
MAJ10049,52672
MAJ10049,52673
MAJ10049,52674
MAJ10049,52675
MAJ10049,52676
MAJ10049,52677
MAJ10049,52900
MAJ10049,52901
MAJ10050,52680
MAJ10050,52681
MAJ10050,52682
MAJ10050,52683
MAJ10050,52684
MAJ10050,52685
MAJ10050,52686
MAJ10050,52687
MAJ10050,52900
MAJ10050,52901
MAJ10051,52650
MAJ10051,52690
MAJ10051,52691
MAJ10051,52692
MAJ10051,52694
MAJ10051,52695
MAJ10051,52696
MAJ10051,52697
MAJ10051,52900
MAJ10051,52901
MAJ10053,31005
MAJ10053,31243
MAJ10053,31250
MAJ10053,31256
MAJ10053,32146
MAJ10053,41004
MAJ10053,41040
MAJ10053,41043
MAJ10053,41077
MAJ10053,42028
MAJ10053,42050
MAJ10053,42913
MAJ10053,43023
MAJ10053,43024
MAJ10053,43025
MAJ10055,81533
MAJ10055,85808
MAJ10055,89105
MAJ10055,89107
MAJ10056,89021
MAJ10056,89026
MAJ10056,89108
MAJ10056,89172
MAJ10057,15315
MAJ10057,15316
MAJ10057,15317
MAJ10057,15325
MAJ10057,15327
MAJ10057,15328
MAJ10057,15336
MAJ10057,15346
MAJ10057,15348
MAJ10057,15360
MAJ10057,15362
MAJ10057,15364
MAJ10058,70103
MAJ10058,70109
MAJ10058,70114
MAJ10058,70311
MAJ10058,70616
MAJ10059,31005
MAJ10059,31243
MAJ10059,31250
MAJ10059,31256
MAJ10059,32146
MAJ10059,33116
MAJ10059,33130
MAJ10059,35255
MAJ10059,37161
MAJ10059,37252
MAJ10059,41004
MAJ10059,48023
MAJ10059,48024
MAJ10060,35255
MAJ10060,65242
MAJ10060,65312
MAJ10060,65313
MAJ10060,65314
MAJ10060,65315
MAJ10060,65316
MAJ10060,65342
MAJ10061,31005
MAJ10061,31243
MAJ10061,31250
MAJ10061,31256
MAJ10061,32146
MAJ10061,33116
MAJ10061,35010
MAJ10061,35255
MAJ10061,41004
MAJ10061,48023
MAJ10061,48024
MAJ10062,50816
MAJ10062,50817
MAJ10062,50818
MAJ10062,50819
MAJ10062,50820
MAJ10062,50823
MAJ10062,50824
MAJ10062,50825
MAJ10062,50826
MAJ10062,54003
MAJ10063,50816
MAJ10063,50817
MAJ10063,50818
MAJ10063,50819
MAJ10063,50820
MAJ10063,50823
MAJ10063,50824
MAJ10063,50825
MAJ10063,50826
MAJ10063,54003
SMJ01005,65111
SMJ01005,65202
SMJ01005,65212
SMJ01005,65306
SMJ01005,65307
SMJ01005,65411
SMJ01007,33130
SMJ01007,35007
SMJ01007,37181
SMJ01007,37233
SMJ01007,37345
SMJ01009,33130
SMJ01009,37161
SMJ01009,37252
SMJ01009,37262
SMJ01009,37495
SMJ01010,68101
SMJ01010,68201
SMJ01010,68316
SMJ01012,33130
SMJ01012,60101
SMJ01012,65111
SMJ01012,68101
SMJ01012,68201
SMJ01025,33130
SMJ01025,37233
SMJ01025,37242
SMJ01025,37345
SMJ01026,33130
SMJ01026,33230
SMJ01026,35006
SMJ01026,37161
SMJ01026,37233
SMJ01026,37242
SMJ01026,37345
SMJ01031,37161
SMJ01031,37242
SMJ01031,37252
SMJ01031,37262
SMJ01032,33116
SMJ01032,33130
SMJ01032,33230
SMJ01032,37161
SMJ01032,37242
SMJ01032,37252
SMJ01032,37262
SMJ01032,37363
SMJ01032,37495
SMJ01047,15625
SMJ01047,15626
SMJ01047,15627
SMJ01047,15628
SMJ01047,15642
SMJ01049,91178
SMJ01049,91180
SMJ01051,91178
SMJ01051,91180
SMJ01052,57031
SMJ01052,57122
SMJ01052,57142
SMJ01052,57162
SMJ01053,57031
SMJ01053,57046
SMJ01053,57053
SMJ01053,57145
SMJ02036,31245
SMJ02036,31247
SMJ02036,31257
SMJ02036,31258
SMJ02036,31266
SMJ02036,31269
SMJ02036,31276
SMJ02036,31282
SMJ02036,31777
SMJ02037,31061
SMJ02037,31266
SMJ02037,31268
SMJ02037,41092
SMJ02037,48023
SMJ02054,33130
SMJ02054,33230
SMJ02054,35006
SMJ02054,37161
SMJ02054,37181
SMJ02054,37233
SMJ02054,37373
SMJ02054,41039
SMJ02064,31097
SMJ02064,31245
SMJ02064,31247
SMJ02064,31255
SMJ02064,31257
SMJ02064,31258
SMJ02064,31276
SMJ02064,31282
SMJ02065,31005
SMJ02065,31250
SMJ02065,31256
SMJ02065,32146
SMJ02065,33116
SMJ02065,42028
SMJ02065,42050
SMJ02065,42913
SMJ02066,31080
SMJ02066,31241
SMJ02066,31248
SMJ02066,31262
SMJ02066,31263
SMJ02066,31264
SMJ02066,41801
SMJ02067,31080
SMJ02067,31260
SMJ02067,31777
SMJ02067,41019
SMJ03029,16074
SMJ03029,16075
SMJ03029,16076
SMJ03029,16077
SMJ03036,31251
SMJ03036,31253
SMJ03036,31260
SMJ03036,31927
SMJ03036,41025
SMJ03036,41026
SMJ03036,41113
SMJ03036,41889
SMJ03036,48024
SMJ03036,48433
SMJ03037,31275
SMJ03037,31277
SMJ03037,31338
SMJ03037,41890
SMJ03037,41891
SMJ03037,41900
SMJ03037,41903
SMJ03037,41905
SMJ03037,48033
SMJ03037,48436
SMJ03037,48450
SMJ03037,48730
SMJ03047,49261
SMJ03047,49275
SMJ03047,91161
SMJ03047,91400
SMJ03048,16107
SMJ03048,16205
SMJ03048,16308
SMJ03048,16424
SMJ03049,41054
SMJ03049,41056
SMJ03049,41057
SMJ03049,41058
SMJ03049,41059
SMJ03049,41099
SMJ03049,48610
SMJ03049,48610
